track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
588BZ0QcDEw440YQyJx22U,Here And Now,40,metal,Staind,63,2485704,"['alternative metal', 'nu metal', 'post-grunge']",Better Days (feat. Dorothy),0.395,0.805,4,1,-3.254,0.0487,0.0239,0.0137,0.0727,0.292,125.2,237859,4,5KDIH2gF0VpelTqyQS7udb,spotify:album:5kg2p6l4S8ggKJFzioquG6
0u4GNHMmANV4S7WnnE8RH7,Blood And Tar,50,metal,Five Finger Death Punch,71,6278725,"['alternative metal', 'groove metal', 'nu metal']",AfterLife (Deluxe),0.483,0.995,4,0,-4.599,0.0981,2.6e-05,6.42e-06,0.0768,0.217,94.959,202895,4,5t28BP42x2axFnqOOMg3CM,spotify:album:3nEUhPvFBnLSi30EZy931a
1qX3Aw57OCHcrEoB35nDfr,The Serpent and the King,58,metal,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",Invincible Shield (Deluxe Edition),0.571,0.967,10,0,-5.033,0.103,7.76e-05,0.613,0.11,0.442,110.004,259748,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:0SgF4c7VeFBoATEdpTvgG8
29mkw7NMFtKW9yJIWPJvcA,Sick and Lavish,41,metal,Greyhaven,37,33693,"['american metalcore', 'progressive metalcore', 'progressive post-hardcore']",Stereo Grief,0.446,0.967,6,0,-2.491,0.0547,0.00226,3.38e-05,0.327,0.454,126.765,256427,4,1zmx3NwOp6vR4qEjmhSiLL,spotify:album:0ilWGnxo2S4YVseDOnM8sB
2n09w41gAdEsJFp6bD0sBT,The Serpent and the King,47,metal,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.571,0.967,10,0,-5.033,0.103,7.76e-05,0.613,0.11,0.442,110.004,259748,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
7vD3XUt1zFw0a86jX3nEPz,Echoes,38,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.438,0.977,11,0,-2.042,0.137,6.58e-05,6.59e-05,0.355,0.402,140.058,192107,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
3PFhTnE0mWxkDOOhHDw3ua,Green & Glass,42,metal,Unleash The Archers,44,179407,"['gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'vancouver metal']",Green & Glass,0.479,0.956,1,1,-6.041,0.103,0.000284,0.00018,0.35,0.153,109.976,330933,4,6irKXFXk2sPNmHtKqmrfuU,spotify:album:3I07C2xUz2j08uh99DoPrf
2ahnJRQjXpdJvZ46x0KbIJ,Hollow Heart,38,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Hollow Heart,0.428,0.947,2,0,-2.53,0.0852,0.00121,0.0,0.275,0.301,110.091,233591,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:4iq8rtTGJxYWxeHusRE3xb
520YV13ulSpYYFH3PF8bu3,Hex Unending (feat. Dan Sugarman & Ice Nine Kills),45,metal,Dååth,31,29010,"['atlanta metal', 'groove metal', 'progressive groove metal']",Hex Unending (feat. Dan Sugarman & Ice Nine Kills),0.382,0.985,4,0,-4.292,0.126,0.000126,0.0926,0.316,0.256,179.97,212427,4,1zPmAg2AfxmMPKspgUv9JN,spotify:album:0bTO5gZDrhs4BgdqZXJq8V
7AgCZfUW6PaKLwcSdmq1BX,Flowers And Butterflies Lullaby,42,metal,Axty,33,24186,"['brazilian metalcore', 'brazilian post-hardcore']",Flowers And Butterflies Lullaby,0.391,0.994,7,1,-1.578,0.267,0.000328,0.000421,0.381,0.0653,169.945,193491,4,4zVeGdifjxGkC3eCSmCo0H,spotify:album:6FvrxCEXklF8LLBErEOqNm
763y47autx5wDMOwd9bMpZ,Blood and Teeth,35,metal,Enterprise Earth,36,104208,"['brutal deathcore', 'deathcore', 'melodic metalcore', 'progressive deathcore']",Death: An Anthology,0.249,0.836,0,0,-7.016,0.114,0.000603,0.00763,0.187,0.125,118.382,405263,4,1l3cAmALCtGbjWGVtRwhoh,spotify:album:2JBNKkdKgCZ9mW2IZOuOHd
0d5OPukqiVVnz6uTzGab5G,Crooks and Criminals,39,metal,Hacktivist,32,57623,"['djent', 'nu-metalcore', 'rap metal', 'thall']",Crooks and Criminals,0.419,0.966,8,1,-5.63,0.27,0.000172,0.804,0.141,0.181,74.393,133691,4,3hZtRePYRKW6wLtZ3gpnk7,spotify:album:5ajdLFIFmANTnN7lBHNUAO
27ILMt9LVckxtrJzu0Br34,No Bliss in Ignorance,33,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",No Bliss in Ignorance,0.482,0.943,8,0,-2.265,0.143,0.000175,0.0,0.0763,0.516,131.083,229122,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:5bOdKdxzCpTyXMdZDTagw0
0lxrJ9Y6SZBcQvYYqD8xap,Expect to Fail (feat. Josh Middleton & Sylosis),42,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.406,0.987,9,0,-1.99,0.113,6.16e-06,0.731,0.112,0.269,164.977,257498,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
1OkC7HAJvsLNBhU44iuSim,Death And Faxes,34,metal,Manhack,23,13471,['atlanta metal'],...Imminent ...Ascendancy,0.427,0.99,2,1,-2.82,0.246,0.00597,0.287,0.0743,0.0345,140.996,320106,4,4xrXzyRNMyMN2KgTtHhAlI,spotify:album:31INtMUP5tQO06sfNlPncL
2ym5kfNQsTXpmcbGYNnr1k,The World And His Dog - 2024 Remaster,17,metal,UFO,51,564494,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Covenant + Sharks,0.387,0.85,9,0,-5.737,0.0515,0.000516,0.000521,0.12,0.318,78.148,215080,4,2Omy3P5hFZym7FKum1JA1s,spotify:album:1GXcOZVvAxXlXTMZ0JkYGs
6yFL1NHsGzMtvFTmfOtLtv,Solar and Lunar Rain,33,metal,Buckethead,47,396091,"['funk metal', 'instrumental rock', 'shred']",Solar and Lunar Rain,0.668,0.94,4,1,-7.736,0.089,0.0511,0.00143,0.363,0.322,112.951,454560,4,0fDF0jjmdouCIeWhNnblwV,spotify:album:5ifH6ba7WGUibDUxGbzFu1
6puwkctWl9kf5LnCNHyLNY,Tango And Thrash,33,metal,Municipal Waste,50,284039,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal', 'virginia metal', 'virginia punk']",Tango & Thrash,0.293,0.965,9,0,-7.684,0.183,0.00885,0.0177,0.405,0.0714,136.662,76800,3,2Ah9OuOj7B57gPD1cbwiaE,spotify:album:2UirD4DbVjOVzeYjIi59wC
49rPQUTZFp0MVuMHuDip8Q,Shame and its Afterbirth,34,metal,Vitriol,27,22328,"['brutal death metal', 'deathgrind', 'portland metal', 'technical brutal death metal', 'technical death metal']",Suffer & Become,0.19,0.966,6,0,-2.848,0.18,6.85e-05,0.939,0.0512,0.0365,89.76,403307,4,7E4LULB8UkUOTEBbpTbLma,spotify:album:0UnX0ja0G3MbEGZhEWhXk9
7w6iENwvTv1iahlpqMNd0S,Hollow Heart,23,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.428,0.947,2,0,-2.53,0.0852,0.00121,0.0,0.275,0.301,110.091,233591,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
5flLAXVLv1R4dl0dCrqBti,In Nothingness (feat. Mark Hunter & Chimaira),40,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.508,0.986,7,1,-2.337,0.134,6.32e-06,0.812,0.287,0.235,140.026,279673,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
4gSkv8udvtFOu1bFvDJgS5,Green & Glass,36,metal,Unleash The Archers,44,179407,"['gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'vancouver metal']",Ghosts In The Mist,0.479,0.956,1,1,-6.041,0.103,0.000284,0.00018,0.35,0.153,109.976,330933,4,6irKXFXk2sPNmHtKqmrfuU,spotify:album:7zapwid2cKGXjCPMv7edoa
5iZx9RvrJxhYIeH78vTsvu,No Bliss in Ignorance,22,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.493,0.94,8,0,-2.101,0.131,0.000177,0.0,0.0911,0.515,131.101,229122,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
4YjfOwn1gDktraFtq5dfOV,Echoes - Instrumental,21,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.464,0.972,1,0,-2.925,0.0641,5.89e-06,0.945,0.329,0.705,140.061,192107,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
07zMzTDw176UCJbDZ52QJS,Culled and Forgotten,31,metal,Wristmeetrazor,31,19548,"['emoviolence', 'mathcore', 'metallic hardcore']",Degeneration,0.238,0.934,1,1,-4.438,0.131,2.83e-06,0.864,0.19,0.715,134.685,49898,5,2d75DTub8rPPrm6veUsyf6,spotify:album:1kQwFFWZl3OBH6uJYBj71Z
5Hg1vrBR8F76tjyw0jMKGH,Breaking and Bruised,36,metal,Comeback Kid,44,171683,"['canadian hardcore', 'canadian punk', 'hardcore punk', 'melodic hardcore', 'melodic metalcore', 'modern melodic hardcore', 'skate punk']",TROUBLE EP,0.415,0.981,6,1,-1.601,0.0756,9.78e-06,0.0,0.482,0.152,95.011,228680,4,67f7GZXNMGRn98lqrtIdrN,spotify:album:5IcmjyqYJeUDMrqu5DTE7B
18Iv4ERlbyYbQJ1yraEm9Y,Hollow Heart - Instrumental,18,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.526,0.921,2,0,-3.587,0.0397,5.09e-05,0.942,0.348,0.478,110.04,233591,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
2xByhfoHIJxH3uH2BteH9u,Flesh and Bone,33,metal,Being As An Ocean,41,176720,"['melodic hardcore', 'metalcore']",Death Can Wait,0.512,0.865,5,1,-4.875,0.0382,0.000361,0.000391,0.313,0.186,89.997,285119,4,7ML9AQvVVE3c5m0sx1PlmP,spotify:album:36j7WUk3kHiDL4oeIieCuA
1lzuhNC1BopEYYlxpzkRez,No Bliss in Ignorance - Instrumental,17,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",Echoes,0.515,0.902,1,1,-2.866,0.0634,1.32e-05,0.886,0.0908,0.616,131.061,229122,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:7ja0mgohu8Yra1YMbkJyGv
40I7aVmN2eeCYoC1BAQK8Z,"Hell, Fire And Damnation",44,metal,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.403,0.932,4,0,-6.674,0.07,0.00031,4.37e-05,0.276,0.286,174.127,332787,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
3X78FHiUG83CS0S77OPxHS,You And Me And One Spotlight,31,metal,Yellowcard,60,1476806,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']",A Hopeful Sign,0.551,0.796,11,0,-8.027,0.0319,0.075,0.935,0.126,0.561,127.979,292200,4,3zxKH0qp3nBCuPZCZT5Vaf,spotify:album:1l9ofBd6w3dbmGcHt8CsQs
22wCXpyHaTQDM5odduUeIJ,Forever and Beyond Despair,38,metal,Exhorder,34,73778,"['groove metal', 'louisiana metal', 'old school thrash', 'thrash metal']",Defectum Omnium,0.237,0.978,7,1,-4.83,0.165,4.82e-06,0.833,0.291,0.283,150.314,182573,4,5kuYamMO00pHPdRQcAXWTl,spotify:album:6DdMUdrcN1y5IjJ6P71R7B
7tcsEIoY5pgH9F3TogD8zc,The Girls,30,metal,Andromida,40,52774,"['djent', 'instrumental djent', 'progressive metalcore']",The Girls,0.448,0.985,2,1,-1.99,0.146,0.000353,5.64e-06,0.107,0.6,159.928,152437,4,4MRGrA70WS54oeDLbIWrTr,spotify:album:6G99S5SnU7KwjtD2Mkkgkc
5XVlQGOkvrCGeirg8eANAr,Crown of Horns,42,metal,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.54,0.909,10,0,-5.748,0.0364,0.000588,1.07e-05,0.599,0.495,120.035,345761,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
2wwDvxMnAuyGe15Fn4vdBN,to my ilk,38,metal,Zeal & Ardor,45,203323,"['avant-garde metal', 'swiss metal']",to my ilk,0.558,0.25,1,0,-17.196,0.034,0.815,0.187,0.0878,0.406,90.479,144520,4,6yCjbLFZ9qAnWfsy9ujm5Y,spotify:album:3hVffBdKmhRmkWd7AEYLy2
2gcvWzmnq5XQ77tq3nM1vR,Ascension (feat. Dean Lamb & Archspire),38,metal,Dååth,31,29010,"['atlanta metal', 'groove metal', 'progressive groove metal']",Ascension (feat. Dean Lamb & Archspire),0.362,0.986,7,1,-4.618,0.101,2.23e-05,0.812,0.307,0.122,109.596,275453,4,1zPmAg2AfxmMPKspgUv9JN,spotify:album:2vuGyt8Rxt0jgYASTGkmC2
38ZqOcqjChyXzwz9zlvXSl,Sarah & The Scraped Knee,31,metal,Kaonashi,38,39775,"['metallic hardcore', 'pennsylvania hardcore']",The 3 Faces Of Beauty: A Violent Misinterpretation of Morgan Montgomery,0.397,0.934,8,1,-4.207,0.156,0.00448,0.0634,0.246,0.624,127.919,214685,4,60Zpxsk0QxhPEyyvWfSv0I,spotify:album:0BtrOG9ID6I2Mjuw5UHhwj
0QbLqlJWbR9IMJxfjZvHwj,Fire And Steel,40,metal,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.463,0.944,10,0,-5.46,0.116,1.55e-05,0.0021,0.043,0.35,140.104,217053,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
2POI7mYjCgyIeQrAOKknSn,Contando al andar,43,metal,Lepoka,41,46162,"['spanish folk metal', 'spanish metal']",Dios está borracho,0.466,0.889,9,1,-3.951,0.0371,0.00157,8.56e-06,0.357,0.72,139.951,184147,4,1UM5OPJuE5dGDgyPSNSAqH,spotify:album:1yIwLHyKh0BlwUXQaJy6ZH
6M5XoP5NTqNr3tPpsgFiyc,Masked and Deadly,34,metal,Midnight,36,64148,"[""black 'n' roll"", 'black speed metal', 'new wave of speed metal']",Hellish Expectations,0.145,0.998,9,1,-4.527,0.127,2.69e-06,0.112,0.414,0.0811,158.977,170253,4,28KjD5HkkDDytQzKW7JzTp,spotify:album:32YW1L7tVKLLQxYyRPg6ck
29wTjvpsmkdWARwDxuWLXC,Of Pillars And Trees,33,metal,Brodequin,29,12953,"['brutal death metal', 'deathgrind', 'goregrind', 'grindcore', 'tennessee metal']",Harbinger Of Woe,0.315,0.938,11,0,-6.871,0.0809,3e-05,0.83,0.0328,0.0394,139.669,243240,4,0QqpR7yMvfjGjMy4Ite5i5,spotify:album:4mYfUVZtfYzGEEEErTcMYc
26QgTsVC3ENzhk9xwxPlQ8,Angor Rot,32,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Untoward Perpetuity,0.485,0.913,5,0,-4.632,0.0977,3.64e-05,0.738,0.382,0.253,109.8,206690,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:6kDhxIpwsBfOkH5YfOSv4R
4IcMbsouvdrvIirllmC7ar,Endless Machine,42,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.506,0.963,6,1,-2.143,0.121,7.93e-06,0.804,0.114,0.221,129.977,217850,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
6tPQsPJaWj9PXSQhRG4cJQ,The Ex and the Why,23,metal,Project 86,33,53369,"['christian alternative rock', 'christian hard rock', 'christian hardcore', 'christian metal', 'christian rock']","OMNI, Pt. 2",0.366,0.968,8,1,-3.734,0.0931,0.00019,0.311,0.345,0.265,160.064,209560,4,7toVzxZQU21OjB5PqXNvTF,spotify:album:1LP2eBVvBvF2IDtZPEwZCV
3wJlfYHbaQ0RJz4HpR0i53,The 2nd of Three Bells,37,metal,My Dying Bride,40,170650,"['doom metal', 'gothic metal', 'metal', 'uk doom metal']",A Mortal Binding,0.25,0.73,9,0,-6.118,0.0409,5.63e-05,0.759,0.15,0.0431,104.971,412392,4,7iMWWdRNiCJwGOGEIYr02z,spotify:album:45Wh06StfWFuvAnQh9sLy0
7iXFWqhJqEzifx3n4jYG9c,Sexy And I Know It,27,metal,Designer Disguise,38,32729,['american metalcore'],I Want It That Way,0.473,0.895,0,1,-5.52,0.0843,0.00014,0.0189,0.047,0.59,129.899,203745,4,6CIDG937dHbankZzK4IlYu,spotify:album:5LAsz7yKfLoLGoYcoAaaO9
5wcKOBuMwdXIztgVGjcH0z,Green & Glass,4,metal,Unleash The Archers,44,179407,"['gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'vancouver metal']",Seeking Vengeance,0.479,0.956,1,1,-6.041,0.103,0.000284,0.00018,0.35,0.153,109.976,330933,4,6irKXFXk2sPNmHtKqmrfuU,spotify:album:2Zj3krONew6sdbKcfq9k7u
4zcNd1xvkrM2rgJXFWmPjs,Paragon of Purity,41,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.454,0.975,1,1,-2.467,0.154,3.8e-06,0.928,0.277,0.166,132.549,263002,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
0eat4vorda9EYRN6DWJwZH,Sounds And Vessels,33,metal,Persefone,36,65428,"['djent', 'melodic death metal', 'musica andorra', 'progressive death metal', 'progressive metal', 'symphonic death metal']",Lingua Ignota: Part I,0.459,0.701,2,0,-9.008,0.0429,0.0886,0.272,0.218,0.0357,134.964,136813,4,4wxyib7wQwVxwKNFBmOhAw,spotify:album:1tQq6Actphb5JBlKC83gKB
2sihlpVdRe8OdY9sbb71lG,Kaleidoscope of Tenebrosity,29,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Kaleidoscope of Tenebrosity,0.473,0.9,8,1,-4.974,0.131,0.00023,0.29,0.0541,0.167,122.683,399181,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:6pGhUPWTdfIRBVy42ZFW0F
38pklo617cL9UmIMU8FkTQ,Where No Light Shines,39,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.443,0.978,5,1,-2.328,0.164,8.8e-06,0.678,0.0545,0.142,140.05,271717,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
4PaTT8J0ktwShZ2tEaoEwZ,Intervention,37,metal,Municipal Waste,50,284039,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal', 'virginia metal', 'virginia punk']",Tango & Thrash,0.294,0.923,1,1,-7.575,0.168,2.38e-05,0.0,0.307,0.196,108.413,122267,5,2Ah9OuOj7B57gPD1cbwiaE,spotify:album:2UirD4DbVjOVzeYjIi59wC
66imks0bMdluG0njEw38IZ,Sexy And I Know It,23,metal,Designer Disguise,38,32729,['american metalcore'],"WOW That's What I Call Metalcore, Vol. 1",0.473,0.895,0,1,-5.52,0.0843,0.00014,0.0189,0.047,0.59,129.899,203745,4,6CIDG937dHbankZzK4IlYu,spotify:album:0ZIGWKjZPoWsLyhjMrb6F9
5McA9Zo6MYSv0UBH6mACXj,Pitch & Gold - Zardonic Remix,36,metal,Tenside,28,12761,"['german metalcore', 'thrash-groove metal']",Pitch & Gold (Zardonic Remix),0.48,0.988,10,0,-1.344,0.0861,0.000177,0.00649,0.253,0.313,174.006,239842,4,23d3dPHmTdEax2Ok6vTkke,spotify:album:4UzPPcuGnEp4q6YpA8jWPY
5ooMWgKfVfCrNaHqdJrFT7,Devoid Of Love & Light,26,metal,Extortionist,28,26357,"['deathcore', 'downtempo deathcore', 'metallic hardcore', 'progressive deathcore']",Devoid Of Love & Light,0.145,0.988,6,1,-1.736,0.149,0.000722,0.00175,0.426,0.0467,76.824,284118,4,3hdi1PRzSDS2LCTTwKsmVz,spotify:album:4aN6bpfv8FBDfPlvUFmRBL
1QWooGuXqmQvhrOLcoEret,Oren: The Ogre,27,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Oren: The Ogre,0.241,0.936,6,0,-5.024,0.193,0.00014,0.0137,0.366,0.342,145.108,272922,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:0GjOkn1vLvK0zPfipytMD9
5Ju5oKhRIXRRAHgBq0TL7H,Ghosts & Bones,27,metal,Foxblood,35,19677,"['australian post-hardcore', 'metalcore']",Whalefall,0.384,0.926,11,1,-3.161,0.128,5.09e-05,0.0,0.368,0.425,87.489,242923,4,17pjImdVvIja9Es8R436NP,spotify:album:4KNuy0fuBwMhZtquojV6ei
0I1lGGSBE7LC4656Rsdzra,HUBRIS AND BLUE DEVILS,32,metal,Ihsahn,37,110772,"['black metal', 'melodic death metal', 'norwegian metal', 'post-metal', 'progressive metal', 'symphonic black metal']",IHSAHN,0.377,0.943,8,1,-5.777,0.0684,0.000105,0.136,0.146,0.331,163.982,474080,4,2E1jLcUfqd9w2XtybNB2Za,spotify:album:78eWgdCbll6LBKZR696IBE
3NE8Lf1wUAt56JOajf58et,Dropped Out,39,metal,Municipal Waste,50,284039,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal', 'virginia metal', 'virginia punk']",Tango & Thrash,0.29,0.962,7,1,-6.453,0.295,1.2e-05,0.000863,0.294,0.338,122.037,49733,5,2Ah9OuOj7B57gPD1cbwiaE,spotify:album:2UirD4DbVjOVzeYjIi59wC
4zDxrsWpEg9jZg9fYRukbj,Escape From New York,37,metal,Municipal Waste,50,284039,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal', 'virginia metal', 'virginia punk']",Tango & Thrash,0.281,0.853,6,0,-10.196,0.232,0.0136,0.68,0.418,0.281,151.967,86800,4,2Ah9OuOj7B57gPD1cbwiaE,spotify:album:2UirD4DbVjOVzeYjIi59wC
04whr72fwhUg3gSezpgQ9N,Trial By Fire,37,metal,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.414,0.896,10,0,-6.45,0.0491,0.000256,0.0031,0.218,0.396,165.063,261014,3,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
4rqKWlcBs15b80g5jJmxXN,Panic Attack,37,metal,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.523,0.949,10,0,-5.452,0.0994,0.000108,0.253,0.37,0.299,95.002,325988,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
4iCoqbcaRIjNyRF6HWZtt3,Starve the Fire,37,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.468,0.983,10,1,-2.587,0.106,6.44e-06,0.595,0.384,0.13,109.959,246285,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
7dA6AaP5UvloiNK6DLf9Dg,Advent of The Addled Envoys: Into The Black Sun,25,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Untoward Perpetuity,0.51,0.966,1,1,-4.545,0.145,0.000875,0.0104,0.348,0.151,125.005,214560,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:6kDhxIpwsBfOkH5YfOSv4R
5cX7fGx8TEQAsglydboU9B,Oren: The Ogre,24,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Untoward Perpetuity,0.241,0.936,6,0,-5.024,0.193,0.00014,0.0137,0.366,0.342,145.108,272922,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:6kDhxIpwsBfOkH5YfOSv4R
4cjhlFdjALnp8QZ4DnSlC5,Know-Nothing Ingrate,38,metal,Six Feet Under,38,176163,"[""death 'n' roll"", 'death metal', 'florida death metal', 'groove metal', 'metal', 'thrash metal']",Know-Nothing Ingrate,0.416,0.977,9,1,-3.56,0.115,0.000351,0.287,0.217,0.18,169.92,142675,4,4pFAF1L1tYnJHLe5hgyKuI,spotify:album:3egY0jVJXAwceGEr30GY4Y
4TPjkOcTrlsWXZ5ujUUFs8,Kubla Khan And The Merchant Of Venice,38,metal,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.521,0.967,11,1,-5.874,0.106,0.00016,0.00997,0.254,0.221,114.986,255920,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
13KbZyFZnJ0Tovo7vR6ftm,Kaleidoscope of Tenebrosity,24,metal,And Hell Followed With,30,37153,"['brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'progressive deathcore']",Untoward Perpetuity,0.473,0.9,8,1,-4.974,0.131,0.00023,0.29,0.0541,0.167,122.683,399181,4,7MnEOC6vXcGp5P8RiFrlCm,spotify:album:6kDhxIpwsBfOkH5YfOSv4R
2YYh8rGKvZuV6PLQJeQJFi,Pantheon,37,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.218,0.962,11,0,-2.267,0.186,1.61e-05,0.555,0.235,0.178,179.91,210129,4,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
5rI6kYhA2AzZtMdoVYdso7,Numinous,36,metal,Ingested,40,92260,"['brutal death metal', 'deathcore', 'deathgrind', 'slamming deathcore', 'technical death metal']",The Tide of Death and Fractured Dreams,0.496,0.809,5,0,-4.183,0.0345,0.0258,0.892,0.351,0.196,112.514,230943,3,0EziqO4Mehje1x6hA1Fg2m,spotify:album:1vrBZpr5a4DEPJNMnpzPkM
